published,ticker_yahoo,title,link,source,source_kind,matched_alias,sentiment_score,sentiment_label,sentiment_confidence,sentiment_reason,event_type,relevance_score,relevance_label,relevance_reason,is_relevant
2026-07-09 20:09:18,VOW3.DE,Knall bei VW: Hälfte der Modelle soll gestrichen werden - Watson,https://news.google.com/rss/articles/CBMipgFBVV95cUxNc2xWRDV3a1V1UDkxZUZiamhHUXd5cXRsX2VHWnVON1N2bGdxUnd3TUtIZ0JWb0M2TXcyVkdtNzdUbEluQ2xYYkduTWxGZmVJUnN6VU5peHBseXVjMUoyQi1aS1M5aFNGbzNXZnJFcVI0bUt4QWdEazhsYzhXaFFQUnNldnluYVJfQ1JDcnJrX2hUa0J0aEphNFp6eWhHUGg2dnNOZzR3?oc=5,Google News Suche: Volkswagen Group,search_fallback,VW,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
2026-07-09 19:45:59,VOW3.DE,Der VW-Kahlschlag: Mitarbeiter fühlen sich „verarscht“ – Betriebsrat stellt Boss ein Ultimatum bis Freitag - DerWesten,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNMkZ0elNpUGZfVjVSSU5KOTA3Z29tTFVsVTFmZ1lvSmI4X3EzSHNSTTY5Z1VOQ3RKeXNLdFUxS21VZUNpaHpfQ2o1NnNZLXl2Um5Cd1hmTTdBT29fTldTSFA3ajVhYkNRUUlyRG1PWVM2RnNmb0FLUjRkdUZlM0xhZnR6RHJ6TnQ1?oc=5,Google News Suche: Volkswagen Group,search_fallback,VW,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
2026-07-09 18:31:00,VOW3.DE,Volkswagen Group CEO Oliver Blume über den Standort Deutschland und die nächste Phase der Transformation - volkswagen-group.com,https://news.google.com/rss/articles/CBMi-wFBVV95cUxOSzhHbkZ1NFNnNzlPRTRJNzRjWGZCeDRZTVR2NGNBQXNEYUd4MTlja2NaeV9iYVp0b3hJT21MUlpJaVdSWmpJWVIyNEVUbkhMeUFUYWVpN2ludFdrb2FXbnRuM0pZakxIVUgzX05FWmlMRjZFTmozdFJXeGlWMmJ3akhueFYzdUw5REZhZzV2bjQ1N0xtM2xKTll5ZkE3Z1V2QXVnLXJpWGxpOFhaRkZUWERvMDh3eV83NDZTWTR0TVBTWU53clQyOFYxQlV5b0dTZFhDaklCcmRjSklNdERUcVJUSmdWeUZCQlpMS3A1clFMdkFLazlEQUNyTQ?oc=5,Google News Suche: Volkswagen Group,search_fallback,Volkswagen Group,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,82,mittel,Firmenalias im Titel,True
2026-07-09 15:01:28,VOW3.DE,Aufsichtsrat tagt: Harte Einsparungen bei VW befürchtet,https://www.tagesschau.de/wirtschaft/unternehmen/volkswagen-vw-aufsichtsratssitzung-100.html,Tagesschau Unternehmen,global,VW,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
2026-07-09 07:34:51,VOW3.DE,VW-Vorstand soll Werksschließungen ab 2031 anstreben - electrive.net,https://news.google.com/rss/articles/CBMilgFBVV95cUxQamJON0E5Tm5NZVNUNHY4eTYwWlY2SkFsWjN6endVSVlXdFdIcWVQSWRpcGRCeFgxSjh3UmdEbXozSjRvZ2tmU0F0RWxLbTAwbEYxemxudm1JVU5oQUlaVnBOYlBGZjdycUFVQTdrWDY2OThxM2U2RE16X1NXeWJmYmhENDllYUhEd0lOMnFvNHIwcTNDWUE?oc=5,Google News Suche: Volkswagen Group,search_fallback,VW,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
2026-07-09 06:06:58,VOW3.DE,Wie Volkswagen sich in China neu erfinden will,https://www.tagesschau.de/wirtschaft/unternehmen/vw-china-neu-erfinden-100.html,Tagesschau Wirtschaft,global,Volkswagen,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,82,mittel,Firmenalias im Titel,True
2026-07-09 01:46:39,VOW3.DE,VW-Sparpläne sorgen in Region für Existenzängste,https://www.tagesschau.de/wirtschaft/unternehmen/vw-aufsichtsrat-sparprogramm-100.html,Tagesschau Wirtschaft,global,VW,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
2026-07-07 01:05:22,VOW3.DE,Volkswagen: Wieso die VW-Sanierung ohne Niedersachsen nicht gelingen kann - WirtschaftsWoche,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNR01DTDJwQXpMX2tJelMxOUZmdE42b3Z0YmJ0bWxob1lxWWM3UFE4TzA1WFdlV2JwbGlMM1pXdDNCaFEzbHRuRE1FRGtPWWI2V3FwYTFPRDFWMVZPZUFlZHZpU0xWd2JrUzdyMVhaNWI4bEQ0S0pkTjJvRXZjcU42dFEwUmNVVkM3T0NYMERQbFU1MjZYUFdNbG5nUy1JNEdXYXBIQUhsSmFKOXdCWTM3NFpXYzVSZmpvTjhUcGtycnYyZw?oc=5,Google News Suche: Volkswagen Group,search_fallback,Volkswagen,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,82,mittel,Firmenalias im Titel,True
2026-07-06 07:00:00,VOW3.DE,Diese Marken gehören zum VW-Konzern - produktion.de,https://news.google.com/rss/articles/CBMikgFBVV95cUxQSnJleEpwemxxWlc2eWw2M2JWcm4zcmpsWHhmalg2bUtNZW5NRmExWVNKZ0tZd3dTYmhTbmRpWmxUR01ObGpKOFZJX3JDb1NQbk1qc1BvejhCaWFVeDFfeGJyQzltdUdET1FxMWJPZDFodGl3WXg5MGliWDZCOXRLc25nYmQ1R1dpa0JfMzdLOUNHQQ?oc=5,Google News Suche: Volkswagen Group,search_fallback,VW,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
2026-07-02 11:12:04,VOW3.DE,Volkswagen Group und Elli bringen Vehicle‑to‑Grid‑Laden in den Volumenmarkt - Flotte.de,https://news.google.com/rss/articles/CBMirAFBVV95cUxNcW9fLUVDeXliT3dWc3ZabFBfa3FOSFc4dC1iMjlLenJmVXIyNUZabmFUZWY0bV9pTFowUHI5SzBHS2hsSlhHcW5KUXZZeS1tR1JtWkg2RGVna2JVV1g2TUxQY2Y4Zlp4SF9rS2RaMElHb2hkSGl6QW9xaEJicFdsSUdBcFVfaWVLN0oyYncwbmhRemYzSnRvcnVSUlhLNnNHY1RxakQ1cXF3bFlX?oc=5,Google News Suche: Volkswagen Group,search_fallback,Volkswagen Group,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,82,mittel,Firmenalias im Titel,True
