published,ticker_yahoo,title,link,source,source_kind,matched_alias,sentiment_score,sentiment_label,sentiment_confidence,sentiment_reason,event_type,relevance_score,relevance_label,relevance_reason,is_relevant
2026-06-23 07:00:00,MMM,"3M, Airbus sign long-term agreement for A220 insulation systems (MMM:NYSE) - Seeking Alpha",https://news.google.com/rss/articles/CBMiogFBVV95cUxNSU0yRjN5eHNFVjRwV0k3ZnhrNXpqR0t1WmVpQ2VBMHR0VUxIaVNndFlLeGpRZnljbGdpal9JazF4R0dsM2lLaVQtUVpHN2NoLTdnT2FIMmJfLVpSSWNzbVdGMXhXT0dFN1Joc2Y4QU1oMGZjanZXWUNaWGNYWVp0c3RtaF9IQUp6NlQ4TGdramgyM3pmd3lxMnF2RXphU3VYZ2c?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
2026-06-23 07:00:00,MMM,3M and Airbus announce agreement to advance A220 passenger comfort and aircraft performance through advanced insulation technology - PR Newswire,https://news.google.com/rss/articles/CBMilAJBVV95cUxNeUw0X09DNFRNVEx6MGRERy11aDFYT0JNWXcxYlViYXVqRWdyTnZWYzcwOG5YVmozODIwTGtOY1JPYkhGeEhSdnA0dDRCU2tTS3J2ZDFwS2Z1bnRIYzUwTndKZjVsZHFBRG1DQ3hkMUZhMldjTHRZNXQ2UU9URk9LYk9MX2Nxa1oxWXBuRzlIbWUwNDYtblFxMjRnX0U3OENhb1pibDduNzBMRWJadG1XZzFtRFZWclBQVkhNN3pDT2RGY1NHOGJzTVVNWkQ2LXJmMENCN1FDNllySWVpcEJ3ZWQxSElmMklEZEpuQ2pmaU9HX1FOaHV1Z3RYQ0Zudmsxem82R1VyN2JqNXZqMFU4STllSUg?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
2026-06-22 07:00:00,MMM,"3M launches Ask 3M, an AI-powered tool for faster access to technical expertise - PR Newswire",https://news.google.com/rss/articles/CBMizwFBVV95cUxPWGJHbk9PRXNrX3o0dWZuTV90WDJ6b3NSVC1VMVJaeHFLb1ktcjkwTHlPeU1QSzhacjFnbFZuZGkzNWpaY3BneGl0d0VtZHEwNDc3RUNwdjFCdVdUMGVjZUR6dmQ5UG1YRXhTaGVjcnllejBPNVpvOVZ4aVJjcGNBbHJjQ0pPZ1dIMDVaWkVTWndJbnlQS0VJM0F3cTFkQnUtU2d3VlZtMlZSSDB5WGZMSkxqS0NnMmdsZW8zUFhfYl81SFpVZFBVQm9MMDhPMFU?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
2026-06-22 07:00:00,MMM,3M launches AI assistant for industrial product queries - Investing.com,https://news.google.com/rss/articles/CBMisgFBVV95cUxQNHozLTJLZGpFeUlnTVUwXzhlLVZ0blFSbE1Zak9WREhldE44dnJSNXJubGV4S1VRZWJfVlVnSDBNbjc3UWgwNlBhblp6MEduM3FnVVNjU203MFA3ZXJGbHZ4akdUdldFaFFVdGlzUlp4UWdnelVoSjh5YlFWZGdicTFPMGlTVzhWbVVmZTZ2bHZvMzFpNnR0cS1DQkx2SHN5N0J0VzBLUDZPS1dlTlhTRUxn?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
2026-06-22 07:00:00,MMM,3M’s new AI assistant helps customers solve material problems faster - Stock Titan,https://news.google.com/rss/articles/CBMivwFBVV95cUxPSWJWal80ODd4ZkVhajNfdHoyaGJMWkFuaWxYVmd0SjNtQ0JQRUxtcW5QY0dXZ0F2TWZhcmR2b29zRnR0MUhUelNvOTBWZXFFekpGYjZOakp0dld6UUVSMDVyTFFIV2FTTjJMTW10ZjFaQ3E0bm1TLVV6VTd5d1hMaGZCbWxtanB4djlXWWZxQXdOb3JrNVJPaDhIMy04NHFpMzdyNjZjUnB4SkxNREg3LWY0anRNVlF5Qjhnd0RfQQ?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,71,mittel,Firmenalias im Titel · Finanz-/Unternehmenskontext: stock,True
2026-06-21 07:00:00,MMM,3M Company: AI Infrastructure Buildout Demand Remains Wait-And-See (NYSE:MMM) - Seeking Alpha,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQQXdNNFN6bUgtNXBTcXV3TlBkUm1MS3hKQTJLTU9SNjBiRHJjRnpQV2RUVWZFcHg5TjVWeFU3SDZLb1RSRkxNd1dFZ1VKY09iSGJhd2FGaGgtUFplRG5oY3B6bFprb2hpdVJlb0Q2RndyMVpqbDNEd0VUNWxYSG1kNFNDVE5HMmNzUkhIc2xLYlhUUmZfeWpCVXVuWVE0UEFhb0UyaVkyOW1zdw?oc=5,Google News Suche: 3M Company,search_fallback,3M Company,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,82,mittel,Firmenalias im Titel,True
2026-06-19 07:00:00,MMM,3M: A Recovering Industrial Stuck Between Litigation Ghosts And A Fragile Balance Sheet - Seeking Alpha,https://news.google.com/rss/articles/CBMixgFBVV95cUxQYXQxSmpHcHRzbWkzLUlhZDlJcGk1OXZYSXhpUVRnUl9TRmp1MzM5TTFPS0FPb3g5MUxVY3RBQjJIQkxwZ2s2b2tXeEZJYk4zZTJrcU9uaklJMktTbGFTN2xDN2JqM2tqMTdHWFpGU2xNYzgyWkdlVzd4cVpFUGhvZEh6UHRLd0ZRRmpfZUF6d0ZmMnV6UWlMdjh5NUtyOGJLWmZneXhfQ1BJSS04OUVVN0h5Ym5DSEN5c3Y5c3FzVmxWM2FZRXc?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
2026-06-18 07:00:00,MMM,3M: Stronger Execution But Not Enough Margin Of Safety (NYSE:MMM) - Seeking Alpha,https://news.google.com/rss/articles/CBMimgFBVV95cUxPWHNSWmUzNmFOZEdCS08tYl80RTJSYS14ZTNtRlBtLXVNRDhEOVVyRmYxYmJVZFBpOGVieVNfZEFMVzk2OG9xRlVNQ1doQ0Vjc1JjZmp0OFVzNHlLRXYweWRLTjV5Ym1hY0N5bHZBV3RRc3YtcGxyQ0ZDdVlLeUIwS2pNRUoySnpWMlZJanA2RzFfQVVEYmo2ODNB?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
2026-06-16 07:00:00,MMM,Do Options Traders Know Something About 3M Stock We Don't? - Yahoo Finance,https://news.google.com/rss/articles/CBMioAFBVV95cUxNOThleUZLVGJndm5ySEU1MFV2bW0tVUl5ZWhSRUIwanRRZ3NsdEVGYjJFdnZESmR4SV9OY3EtVUZQWS1laTNNall5UXl4Q0NUVzRtMmhzUkVia3lZNUVjTTJkM2VCMDVOSmUyNUNXWEhPbXZXNW4wbndIWVNIX0tFQ1FIR0w2ZmlXOXZNbnVDekhvenoxN3NXM2pPTTNmTTV4?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,71,mittel,Firmenalias im Titel · Finanz-/Unternehmenskontext: stock,True
2026-06-16 07:00:00,MMM,"3M: The Turnaround Is Working, But I Would Not Chase It Here (NYSE:MMM) - Seeking Alpha",https://news.google.com/rss/articles/CBMioAFBVV95cUxPTTFITDBuNjFGcTVUZmlVTWlYVFlUY1lRa2hpVVBWVllEX19MRFJtSGZmVk91WlFmUU5KLTE1T1VqbTNHVU91TTNBZVVDWW5EUXBQcThKU3BPY3lkNUg4UXNXY2hqWWVaMnpha01Qc2JSR1BoSlA0TVdPN2l1TlJwT1ZURU1kNVRaT1FiR21fc3BTWXZPS3NCOTd3R3dtYXFI?oc=5,Google News Suche: 3M Company,search_fallback,3M,0,neutral,niedrig,Keine eindeutige richtungsweisende Phrase erkannt.,news,52,niedrig,Firmenalias im Titel,False
